idLattes;Docente;Categoria;Grande Area;Area de Avaliacao;Codigo;AreaPos;Programa
5101193741332172;FELIPE RODRIGUES DA COSTA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
0192944139535494;FERNANDO MASCARENHAS;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
3387305180640853;GERSON CIPRIANO JUNIOR;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
2749214070755005;GUILHERME ECKHARDT MOLINA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
3961842810282657;INGRID DITTRICH WIGGERS;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8850603018835560;JAKE CARVALHO DO CARMO;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8295870661549352;JOAO LUIZ QUAGLIOTTI DURIGAN;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8760145625809070;JONATAS MAIA DA COSTA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
4100059268154953;JULIA APARECIDA DEVIDE NOGUEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8938493818956438;LAURO CASQUEIRO VIANNA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
9122582351005452;LEONARDO LAMAS LEANDRO RIBEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8907399765246809;LIDIA MARA AGUIAR BEZERRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
2616001571325447;LUIZ GUILHERME GROSSI PORTO;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
0726249826233532;MARISETE PERALTA SAFONS;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
8352652260448205;MARTIM FRANCISCO BOTTARO MARQUES;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
0607321239794933;PAULO JOSE BARBOSA GUTIERRES FILHO;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
7539895900034042;PEDRO FERNANDO AVALONE DE ATHAYDE;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
6232631171916372;RICARDO JACO DE OLIVEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
5303085462744425;RICARDO MORENO LIMA;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
0306729367229725;RINALDO ANDRE MEZZARANE;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
2638841180115631;RODRIGO LUIZ CARREGARO;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
0704396555168876;WAGNER RODRIGUES MARTINS;PERMANENTE;CIÊNCIAS DA SAÚDE ;EDUCAÇÃO FÍSICA;40900002;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA (53001010066P4)
1822762482207117;CHRISTIANE INOCENCIO VASQUES;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
7518120034613984;CRISTINE ALVES COSTA DE JESUS;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
8904535792313647;DIANA LUCIA MOURA PINHO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
1172515810929340;DIRCE BELLEZI GUILHEM;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
0938329840216223;GISELE MARTINS;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
6036847363586430;IVONE KAMADA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
4499537774163139;LAIANE MEDEIROS RIBEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
7081621726032553;LUCIANA NEVES DA SILVA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
7394016552347536;MARCIA CRISTINA DA SILVA MAGRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
4437286082316101;MARIA CRISTINA SOARES RODRIGUES;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
6587364159444556;MARIA DO SOCORRO NANTUA EVANGELISTA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
1455097004262896;MOEMA DA SILVA BORGES;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
5466808863759700;PAULA ELAINE DINIZ DOS REIS;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
0278203809000236;PEDRO SADI MONTEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
2598099282441568;TANIA CRISTINA MORAIS SANTA BARBARA REHEM;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
2760680486381627;THATIANNY TANFERRI DE BRITO PARANAGUA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
3582006524611333;WALTERLANIA SILVA SANTOS;PERMANENTE;CIÊNCIAS DA SAÚDE ;ENFERMAGEM;40400000;ENFERMAGEM;ENFERMAGEM (53001010082P0)
8056075455762617;ANDRE MORAES NICOLA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
5534075197522915;CECILIA BEATRIZ FIUZA FAVALI;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
6837199478107491;CIRO MARTINS GOMES;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
9210828061823370;CLEUDSON NERY DE CASTRO;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
2315718991467926;ELEUZA RODRIGUES MACHADO;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
3122700846380008;ELISABETH CARMEN DUARTE;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
2821908253556703;ELZA FERREIRA NORONHA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
1312385303946378;GERSON OLIVEIRA PENNA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
8497079129889221;GUSTAVO ADOLFO SIERRA ROMERO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
7300036595890838;JOSE ROBERTO DE SOUZA DE ALMEIDA LEITE;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
8557989163692309;LUIZ ANTONIO SOARES ROMEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
5316145163221169;MARCOS TAKASHI OBARA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
4816250202959816;MARIA IMACULADA MUNIZ BARBOZA JUNQUEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
2882701602027364;MARIA INES DE TOLEDO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
9687285743580682;MARIA REGINA FERNANDES DE OLIVEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
3999089711937009;MAURO NISKIER SANCHEZ;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
3815203008210876;NADJAR NITZ SILVA LOCIKS DE ARAUJO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
4895351468821828;PATRICIA ALBUQUERQUE DE ANDRADE;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
6101068819283731;PEDRO LUIZ TAUIL;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
6102756952860771;RODRIGO GURGEL GONCALVES;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
6717299953279150;RODRIGO HADDAD;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
9797742031974746;SELMA APARECIDA SOUZA KUCKELHAUS;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
4121879784778296;VICENTE DE PAULO MARTINS;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
6561257284700678;WALTER MASSA RAMALHO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
4649706895976994;WILDO NAVEGANTES DE ARAUJO;PERMANENTE;CIÊNCIAS DA SAÚDE ;MEDICINA II ;40101096;DOENÇAS INFECCIOSAS E PARASITÁRIAS;MEDICINA TROPICAL (53001010015P0)
0478497330421099;ELIANE SAID DUTRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
2237174557049648;ELISABETTA GIOCONDA IOLE GIOVANNA RECINE;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
1936043014736292;KENIA MARA BAIOCCHI DE CARVALHO JUNQUEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
1574896593712348;LEONOR MARIA PACHECO SANTOS;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
1163028109231540;LIVIA DE LACERDA DE OLIVEIRA PINELI;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
5479963018847115;MARCELO HERMES LIMA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
4638157715005044;MARIA NATACHA TORAL BERTOLIN;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
6128514581228342;MURIEL BAUERMANN GUBERT;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
5873092525693587;RAQUEL BRAZ ASSUNCAO BOTELHO;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
8077159327170151;RENATA PUPPIN ZANDONADI MAGALHAES;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
7811575495155414;RITA DE CASSIA COELHO DE ALMEIDA AKUTSU;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
3007566415648366;SANDRA FERNANDES ARRUDA;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
0273238836877709;TERESA HELENA MACEDO DA COSTA;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
2485737217147204;WILMA MARIA COELHO ARAUJO;PERMANENTE;CIÊNCIAS DA SAÚDE ;NUTRIÇÃO;40500004;NUTRIÇÃO;NUTRIÇÃO HUMANA (53001010049P2)
0048105741598417;ANA CRISTINA BARRETO BEZERRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
1531215699841687;ANA PAULA DIAS RIBEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
7275660736054053;ANDRE FERREIRA LEITE;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
5183337168243619;ELIANA MITSUE TAKESHITA NAKAGAWA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
3239800267214308;ERICA NEGRINI LIA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
6582608073914609;FERNANDA CRISTINA PIMENTEL GARCIA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
5078615323504577;GILBERTO ALFREDO PUCCA JUNIOR;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
1117706935965815;JORGE DO NASCIMENTO FABER;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
2679075593598898;LEANDRO AUGUSTO HILGERT;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
4611919012909264;NILCE SANTOS DE MELO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
8741897159231982;ORLANDO AYRTON DE TOLEDO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
7724831216979130;PATRICIA NOBREGA RODRIGUES PEREIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
0886941225536719;PAULO TADEU DE SOUZA FIGUEIREDO;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
2405878864266963;SORAYA COELHO LEAL;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
5240411510637487;VANESSA POLINA PEREIRA DA COSTA;PERMANENTE;CIÊNCIAS DA SAÚDE ;ODONTOLOGIA;40200000;ODONTOLOGIA;ODONTOLOGIA (53001010110P3)
9570611542344742;ANA VALERIA MACHADO MENDONCA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
4940098844975308;DAIS GONCALVES ROCHA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3358689365154969;DAPHNE RATTNER;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
1172515810929340;DIRCE BELLEZI GUILHEM;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
5835002409781453;EDGAR MERCHAN HAMANN;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3122700846380008;ELISABETH CARMEN DUARTE;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3121617627863531;EVERTON NUNES DA SILVA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
2576204257230209;HELENA ERI SHIMIZU;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
6645888812991827;JORGE OTAVIO MAIA BARRETO;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
1936043014736292;KENIA MARA BAIOCCHI DE CARVALHO JUNQUEIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3764410041166009;LEILA POSENATO GARCIA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
1574896593712348;LEONOR MARIA PACHECO SANTOS;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
6831801428299311;MAGDA DUARTE DOS ANJOS SCHERER;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
9682855541881561;MARIA CELIA DELDUQUE NOGUEIRA PIRES DE SA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
0153088935731412;MARIA DA GRACA LUDERITZ HOEFEL;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
7405541534944144;MARIA FATIMA DE SOUSA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
1190292525097613;MARIA SUELI SOARES FELIPE;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3304440090658615;MAURICIO GOMES PEREIRA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
3999089711937009;MAURO NISKIER SANCHEZ;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
6128514581228342;MURIEL BAUERMANN GUBERT;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
5571710480939360;NOEMIA URRUTH LEAO TAVARES;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
5935893535892330;VITOR LAERTE PINTO JUNIOR;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
4649706895976994;WILDO NAVEGANTES DE ARAUJO;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
1598351909460233;XIMENA PAMELA CLAUDIA DIAZ BERMUDEZ;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010090P2)
9570611542344742;ANA VALERIA MACHADO MENDONCA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
2251343443198733;CARLA TARGINO BRUNO DOS SANTOS;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
0175315988425138;CLÁUDIO FORTES GARCIA LORENZO;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
4940098844975308;DAIS GONCALVES ROCHA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
3358689365154969;DAPHNE RATTNER;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
0510866008516545;DAYDE LANE MENDONCA DA SILVA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
5252461728791780;DENISE DE LIMA COSTA;COLABORADOR                               ;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
5835002409781453;EDGAR MERCHAN HAMANN;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
3122700846380008;ELISABETH CARMEN DUARTE;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
3121617627863531;EVERTON NUNES DA SILVA;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
8414094465792735;FERNANDO FERREIRA CARNEIRO;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
5078615323504577;GILBERTO ALFREDO PUCCA JUNIOR;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
2576204257230209;HELENA ERI SHIMIZU;PERMANENTE;CIÊNCIAS DA SAÚDE ;SAÚDE COLETIVA;40600009;SAÚDE COLETIVA;Saúde Coletiva (53001010092P5)
